457,27994,"[6705, 1671, 7234, 805, 2279, 4969, 3202, 2731, 5717, 2974, 2371, 5394, 5294, 5774, 5707]"
458,1998,"[3684, 4509, 2279, 2959, 3309, 6020, 827, 4090, 6148, 2465, 6984, 1417, 7379, 2362, 7271, 4687, 2343, 4314, 4309, 1237, 2829, 6488, 909, 6628, 4051, 3161, 1640, 3315, 6036, 2759, 4268, 6904, 2510, 3677, 800, 3538, 6953, 2055, 4858, 3397, 1769, 5921, 2806, 1676, 4559, 3421, 5416, 1932, 4991, 484, 5042, 7165, 1937, 6270, 678, 8, 1957, 5881, 414, 7179, 6740, 3656, 675, 74, 1499, 6688, 2877, 6368, 6592, 519, 1507, 4202, 6037, 4805, 4969, 3350, 6927, 2042, 2130, 7066, 5200, 7193, 3626, 1784]"
459,2489,"[4600, 2413, 7383, 741, 2735, 6957, 6194, 1243, 920, 1013, 2504, 1035, 1848, 3316, 7078, 2344, 5161, 4604, 793, 4006, 1461, 6925, 3047, 5456, 1980, 484, 3501, 3268, 4118, 6404, 4348, 7135, 1749, 268, 3183, 2360, 414, 2875, 5583, 2563, 6028, 2566, 7016, 658, 3020, 5175, 4057, 2746, 4145, 1608, 6142, 6657, 6753, 2891, 1626, 895, 1618, 4759, 2986, 765, 2557, 1068, 641, 7000, 7349, 4085, 2399, 3396, 2523]"
460,6876,"[4452, 3847, 7259, 5878, 1053, 1926, 5159, 4526, 6718, 180, 5690, 6609, 685, 6140, 1641, 3238, 63, 1353, 1907, 3626, 4591, 3123, 450, 2759, 5601, 4638, 3415, 2677, 271, 7381, 3958, 2660, 3344, 4594, 5860, 3771, 1281, 5660, 479, 1488, 805, 2775, 3082, 1937, 1580, 406, 3465, 2679, 1714, 5377]"
461,21592,"[530, 286, 2083, 5480, 4844, 754, 519, 5707, 3532, 3717, 4799, 4886, 5559]"
462,63127,"[1370, 5560, 5151, 5728, 4727, 2369, 3509, 7372]"
463,2986,"[5755, 1340, 4349, 5335, 7318, 3347, 1433, 1784, 1937, 1066, 1540, 282, 3856, 410, 2878, 5452, 2552, 1163, 65, 2121, 1229, 4687, 3127, 4991, 4668, 3264, 4627, 2886, 4762, 4805, 2950, 5783, 466, 7338, 3125, 6915, 1917]"
464,4702,"[1626, 1574, 4201, 4030, 405, 1752, 6360, 1749, 7422, 2074, 5505, 6964, 5281, 1613, 4747, 6772, 493, 4532, 1593, 6450, 433, 4033, 4365, 332, 2803, 5441, 3064, 6086, 477, 5161, 4598, 2874, 614, 2944, 6259, 5876, 3597, 4355, 5579, 6058, 2878, 7007, 7338, 7112, 484, 6721, 6705, 5042, 2860, 986, 7401, 5840, 2754, 2388, 1780, 2284]"
465,24423,"[1628, 2480, 7349, 6822, 3162, 6657, 2022, 2074, 4242, 4349, 665, 3970, 7193, 5465, 6446, 3872, 5490, 3637, 484]"
466,20444,"[1968, 5876, 5085, 410, 3347, 1953]"
467,55964,"[1264, 1311, 3819, 589]"
468,30376,"[3532, 6408, 4772, 3353, 2561, 1063, 3866, 6195, 3477, 3315, 6955, 6213, 2631, 5569, 2523]"
469,3647,"[210, 2197, 3086, 2074, 6194, 728, 5786, 41, 3512, 484, 5648, 1946, 5956, 741, 1193, 5336, 5281, 2305, 3771, 2327, 1187, 158, 609, 5716, 1953, 1559, 2480, 54, 6984, 2435, 2254, 6197, 2057, 5775, 450, 6819, 1521, 1917, 6842, 5918, 4061, 1433, 3302, 5678, 6404, 4227, 3116, 4205, 7173, 4218, 4952, 2878, 783, 1804, 641, 2570, 3859]"
470,1437,"[2255, 3094, 1311, 5955, 2465, 1416, 4636, 4230, 2716, 7084, 5490, 1204, 1357, 4231, 4727, 573, 6511, 7269, 2498, 4991, 5796, 665, 4358, 6688, 3410, 6830, 2874, 1343, 3895, 3924, 1503, 432, 7007, 6148, 1231, 1098, 1317, 4954, 484, 4492, 3086, 72, 2073, 6733, 5335, 748, 3610, 2147, 131, 3062, 5434, 4598, 3707, 535, 3070, 2336, 2835, 3266, 475, 3573, 7173, 3370, 4060, 4762, 282, 5682, 4061, 3193, 5153, 5691, 5340, 6911, 3625, 1514, 840, 2480, 6437, 3802, 6168, 2460, 2679, 1281, 1885, 3873, 1978, 3859]"
471,64233,"[2025, 3316, 3696, 484]"
472,52018,"[4687, 5188, 7173, 6036, 2655, 2405, 821]"
473,9828,"[7379, 4613, 6953, 1581, 1357, 1784, 6842, 2025, 2673, 6915, 3637, 586, 658, 3213, 2835, 484, 1179, 4845, 949, 5690, 783, 4991, 1752, 4349, 6724, 6628, 3397, 3895, 6904, 805, 5860, 4598, 2205, 5755, 3242]"
474,15066,"[1163, 3583, 5335, 1521, 6619, 1640, 3747, 282, 5704, 1978, 1187, 4687, 2465, 1697, 4343, 451, 1916, 4845, 1979, 4829, 4114, 678, 6615, 6104, 7112, 3814, 6915]"
475,7192,"[3020, 5707, 6194, 1098, 641, 466, 65, 3887, 6912, 6663, 5502, 111, 5155, 5717, 3316, 4914, 6578, 5876, 1507, 7124, 4134, 1978, 5671, 2134, 6403, 2280, 1066, 4170, 5559, 4009, 5890, 5505, 4886, 5861, 484, 6617]"
476,2952,"[948, 475, 3227, 4303, 2667, 4229, 2731, 7066, 4176, 804, 6140, 7426, 3895, 3830, 1954, 6545, 5774, 1853, 3242, 5042, 8, 206, 3020, 741, 6578, 3025, 5717, 4569, 4762, 4118, 165, 3512, 6767, 4991, 1357, 5861, 2878, 7113, 4338, 2770]"
477,68576,"[1526, 3673, 799, 1451]"
478,85905,"[5287, 3583, 2552, 2886]"
479,30262,"[2447, 2326, 2179, 5849, 6194, 2270, 3444, 2249, 2137, 598, 3502, 1671, 5263, 71, 5853]"
480,589,"[1697, 6289, 6172, 209, 675, 678, 4805, 6414, 7136, 3509, 237, 2094, 3812, 2820, 1305, 6615, 3895, 5519, 5647, 6957, 4733, 5505, 2675, 1343, 6014, 1752, 4762, 5986, 5722, 5434, 3740, 2836, 3347, 3472, 741, 1357, 6371, 158, 2480, 4991, 5404, 1782, 2474, 3924, 7124, 1521, 2782, 3264, 1649, 475, 1496, 4624, 131, 4348, 2552, 4172, 2326, 6404, 116, 5045, 1066]"
481,33117,"[3714, 3600, 3644, 6753, 6733, 6746, 986, 407, 7192, 7349, 4613, 5774, 3625]"
482,7482,"[6244, 4349, 6524, 486, 5774, 2759, 3500, 4337, 2498, 5489, 1808, 5176, 1009, 1885, 4598, 1139, 3299, 4854, 836, 88, 194, 2052, 4480, 3236, 7259, 1393, 7338, 7122, 6456, 3895, 3450, 3464, 1066, 5052]"
483,17661,"[394, 5696, 1179, 4663, 3895, 3397, 3213, 2094, 415, 2675, 3969, 3461, 6628, 5755, 3387]"
484,1299,"[4926, 4359, 5983, 5179, 4988, 5333, 5042, 6553, 4668, 5891, 4762, 1525, 2552, 6596, 6814, 4588, 62, 2189, 3856, 3935, 7298, 5287, 5918, 6391, 1451, 4687, 5584, 2601, 6156, 3329, 3812, 7055, 3242, 5876, 3727, 7173, 6645, 451, 4603, 1697, 4319, 5559, 3086, 6664, 2411, 4812, 6911, 5937, 1917, 2133, 2205]"
485,33929,"[4497, 5377, 1521, 1282]"
486,19989,"[1515, 1032, 2820, 4581, 4340, 1650, 6709, 588, 5062, 1526, 215, 1910, 4321, 5571, 988, 5712, 5051, 6472, 641, 5631]"
487,68780,"[6091, 2803, 206, 1317, 484]"
488,15731,"[5346, 5665, 3759, 3801, 5230, 2182, 540, 372, 7057, 1650, 897, 1383, 6405, 6874, 5505, 6512, 5336, 6674, 2069, 6257, 484, 3129, 4946, 5319, 3384, 2618]"
489,4076,"[2355, 1226, 3271, 6831, 5571, 2607, 4340, 2836, 1082, 6394, 2224, 1129, 2116, 2893, 2433, 378, 3583, 5860, 1402]"
490,14872,"[2859, 5491, 4137, 7362, 2577, 6645, 4510, 1496, 1581, 3663, 4598, 2552, 5505, 3839, 2707, 5281, 2679, 65, 1525, 5010, 5519, 6664, 5452, 4340, 2650, 194, 751, 158, 5305, 2992, 4083, 491, 2205]"
491,3417,"[1849, 4365, 6645, 1066, 619, 827, 6351, 1647, 7187, 6888, 3316, 658, 88, 5277, 2761, 210, 3545, 6842, 1401, 497, 3594, 3724, 486, 1488, 7405, 5101, 5505, 5413, 5155, 6050, 2547, 5720, 3958, 62, 491, 4991, 3204, 4770, 5937]"
492,68854,"[6480, 4034, 4859, 1584, 2753, 1454, 209]"
493,12826,"[2512, 2461, 4165, 1334, 7287, 5479, 4297, 6532, 6349, 408, 6536, 3708, 5336, 484, 5263, 5505, 3058, 3347]"
494,26416,"[1646, 484, 3397, 5293, 1647, 5927, 3747, 2679, 456]"
495,11069,"[7110, 975, 1336, 5648, 1243, 3856, 62, 1045, 4268, 4889, 5819, 3637, 778, 7113, 7059, 6112, 4856, 2022, 7326, 4319, 3663, 6433, 6155, 5847, 3615, 3707, 4109, 4135, 3315, 7204]"
496,19315,"[5788, 7318, 2455, 1074, 4445, 1601, 3620, 666]"
497,1201,"[7259, 7174, 5774, 4604, 5200, 2679, 7122, 4372, 4176, 5163, 1179, 6675, 6294, 6772, 1690, 3307, 3615, 1201, 5437, 7426, 7369, 756, 7390, 7298, 3213, 1937, 189, 3393, 3152, 5132, 6042, 794, 6194, 3674, 410, 6388, 131, 6904, 6259, 1716, 1888, 7379, 1959, 1441, 3882, 4198, 6521, 1343, 6880, 450, 1811, 6155, 2610, 1749, 5516, 4800, 1641, 4061, 6334, 2480, 7129, 2168, 2735, 3895, 7401, 5890]"
498,7134,"[6615, 2835, 5648, 5937, 6375, 6830, 3242, 2551, 927, 2883, 1917, 5516, 5330, 3812, 3924, 158, 1503, 4359, 1581, 4535, 1697, 6578, 4208, 6778, 243, 4598, 5885, 7207, 6013, 6196, 5952, 65, 5045, 614, 4319, 6129, 4845, 5519, 1252, 5822]"
499,18856,"[897, 4854, 1281, 5702, 7400, 5098, 2480, 2102, 2487, 4167, 4034, 7227, 6837, 191, 3266, 448, 4666, 1850, 2273, 2018, 7016, 7014, 3920, 5029, 6446, 741, 442]"
500,246,"[2057, 6798, 7192, 5707, 4146, 4510, 3946, 6777, 6380, 5860, 6298, 4047, 410, 1671, 6763, 4991, 1317, 3892, 4663, 4829, 3857, 5093, 5336, 6399, 2970, 7005, 1647, 3019, 6665, 6103, 189, 998, 4693, 6957, 6796, 7373, 4369, 3668, 5511, 1547, 5922, 4753, 5729, 2447, 5552, 2764, 6866, 6124, 1009, 4225, 3213, 4209, 4877, 394, 2881, 2484, 6907, 3492, 7328, 6366, 3377, 5755, 2848, 3738, 6405, 4224, 4571, 5226, 1888, 6923, 3347, 3378, 5450, 598, 5847, 3204, 3802, 6915, 6578, 1225, 3461, 6432, 2686, 6407, 4328, 1892, 1507, 4054, 597, 4060, 2893, 83, 2169, 3184, 709, 5161, 3164, 3895, 6912, 6368, 6922, 760, 5293, 3637, 6936, 1567, 2837, 1949, 5324, 2343, 2336, 4666, 5256, 5690, 6628, 5849, 3809, 5144, 4890, 3596, 1122, 6458, 4506, 1179, 5491, 1390, 1870, 4958, 2577, 3562, 3440, 2634, 2566, 2984, 2104, 5953, 172, 352, 805, 1492, 5924, 7217, 2877, 1129, 1596, 5876, 2752, 7031, 475, 2240, 985, 2074, 4090, 5891]"
501,2700,"[4759, 1142, 3819, 4319, 5711, 4507, 4392, 530, 7055, 1601, 4349, 5230, 4563, 5404, 2134, 6524, 1503, 794, 2735, 2667, 6967, 1640, 1193, 5021, 5722, 2878, 1252, 1267, 6155, 1769, 4201, 4336, 2857, 3615, 1061, 3188, 7030, 4805, 1806, 1514, 3122, 6683, 3472, 1416, 1942, 3070, 4747]"
502,336,"[7173, 6904, 6293, 2859, 7338, 1937, 1157, 4836, 3859, 3819, 4110, 5290, 5045, 1580, 2673, 7349, 194, 6196, 5648, 6496, 7108, 7328, 5918, 2679, 4665, 3193, 1433, 1978, 1066, 131, 4535, 7152, 7413, 994, 1187, 4146, 2667, 5717, 6984, 2419, 6524, 6893, 4359, 6148, 6592, 7113, 1521, 2267, 3705, 5319, 4695, 1180, 658, 3204, 6112, 3150, 6404, 5891, 690, 2878, 2551, 1503, 2552, 2259, 4759, 1098, 6634, 2226, 2875, 2189, 3812, 4337, 5957, 5861, 158, 3755, 4652, 3501, 2805, 5305, 5877, 1752, 1401, 2835, 3839, 623, 4753, 3347, 5704, 2735, 2080, 6355, 6395, 6388, 6683, 3309, 6665, 7091, 4773, 4117, 4209, 1776, 6079, 1353, 6861, 2409, 4237, 5796, 5293, 7174, 3637, 3856, 3512, 4229, 611, 4473, 1350, 884, 1715, 3020, 6375, 2944, 3122, 4569, 4153, 3893]"
503,14906,"[6662, 5144, 3984, 6796, 3904, 5071, 4693, 4663, 5452, 985, 7328, 2805, 5293, 4205, 1237, 1357, 2803, 6091, 4695, 5660, 5230, 2679, 3213, 3560, 5653, 2419, 4991, 4291, 6387, 5098, 5149, 641, 2169, 2761, 2660, 3895]"
504,8928,"[2267, 2803, 1282, 5876, 4749, 7129, 4991, 2419, 484, 1942, 5774, 6308, 3357, 5722, 2997, 2579, 3025, 728, 3135, 3309, 206, 5918, 5669, 6136, 6800, 6091, 5442, 1640, 4581, 1978]"
505,63225,"[1784, 3309, 4845, 2025, 6404, 5924]"
506,9808,"[6857, 6660, 6063, 3118, 5558, 4103, 2752, 6741, 3266, 6194, 4161, 5400, 4576, 3271, 4978, 5264, 2368, 6674, 5711, 709, 5922, 6593, 521, 3509, 2008, 2042, 558, 7272, 4448, 4123, 535, 3383, 7278, 7393, 1014]"
507,51528,"[1514, 2735, 2169, 665, 2465, 5335, 658]"
508,74473,"[5712, 1621, 3549, 4657]"
509,56550,"[2679, 2169, 5700, 484, 6397, 2074, 5256, 4598]"
510,14132,"[4041, 5505, 2411, 2775, 2465, 4033, 2761, 2590, 7379, 5941, 2770, 4506, 4613, 1224, 5543, 6911, 6194, 4163, 2277, 5720, 1806, 1281, 2754, 5319, 1917, 6923, 4262, 2350, 4505, 948, 3509, 6717]"
511,1602,"[4827, 414, 4688, 2590, 6404, 3415, 5648, 5358, 5533, 7193, 1814, 4349, 3494, 1961, 2018, 4328, 1569, 1130, 3501, 6918, 484, 4291, 378, 3345, 3696, 322, 2074, 6943, 407, 4497, 1509, 6150, 3859, 2754, 5310, 5470, 4117, 2944, 6796, 836, 4167, 4134, 4314, 1849, 3492, 2831, 3258, 2189, 2612, 6257, 6857, 131, 7055, 5849, 7271, 2893, 5660, 1504, 2974, 5265, 7249, 3979, 2128, 6662, 1985, 878, 5780, 6849, 3562, 741, 2805, 2310, 12, 5922, 3295, 1750, 3370, 4865, 797, 2038, 3211, 165, 3512, 3086, 2553, 3300, 4899, 6050, 4762, 5098, 196, 3702, 6800, 1900, 650, 2172, 4268, 6249, 5860, 805, 88, 2059, 2785, 2731, 195, 3378, 279, 6039, 5491, 559, 5764, 62, 4991, 5047, 4359]"
512,832,"[3924, 7057, 5525, 5009, 1525, 2305, 1226, 4604, 4359, 4319, 7113, 5519, 3502, 4061, 4834, 405, 728, 4208, 5920, 1581, 2224, 1697, 1278, 1179, 5878, 1014, 1066, 2189, 2169, 4762, 6898, 194, 7426, 5287, 3512, 3672, 6893, 2878, 1252, 948, 3728, 1521, 7338, 3146, 6086, 4638, 4598, 5648, 2551, 1444, 5078, 5305, 158, 4687, 3812, 6664]"
513,7890,"[1525, 3493, 2205, 1064, 5918, 5085, 6861, 1978, 3856, 2145, 5876, 410, 3924, 6074, 3204, 2465, 5230, 3512, 158, 6915, 1647, 5891, 5101, 2762, 7426, 4359, 1646, 2551, 5720, 611, 2133, 7173, 5287]"
514,52489,"[2899, 1671, 7129, 3144, 4695, 2447, 448, 6545, 2042]"
515,2464,"[6509, 614, 4668, 5957, 158, 7349, 1252, 6536, 4762, 1185, 3924, 7124, 6904, 5366, 751, 7055, 5876, 4083, 5519, 1521, 5003, 131, 405, 4733, 3859, 1916, 65, 2762, 3562, 2551, 4746, 6915, 5918, 1193, 3812, 6819, 1979, 2205, 558, 194, 2878, 5924, 5078, 5281, 805, 1503, 2835, 1627, 4061, 1066, 7426, 2355, 6086, 3193, 4349, 5045, 4829, 1157, 4359, 4135, 2465, 1226]"
516,88872,"[6391, 4237, 2770, 4988]"
517,1176,"[5754, 2577, 1350, 1066, 2735, 3086, 6378, 3812, 2552, 405, 2133, 4061, 2878, 1784, 62, 1252, 3479, 7401, 3406, 1916, 5519, 6395, 5682, 1996, 6112, 131, 410, 5937, 5266, 65, 1157, 6446, 532, 6563, 1494, 5796, 5287, 7055, 4535, 6293, 3512, 4845, 4598, 5911, 5173, 1543, 4359, 4337, 6683, 1915, 3859, 4864, 804, 4668, 4083, 3502, 3323, 675, 7271, 6645, 5648, 6086, 6196, 158, 2673, 5798, 6830, 5078, 5755, 986, 3856, 3122, 1581, 849, 1401, 1521, 3242, 3057, 3345, 2689, 4392, 6915, 1848, 2975, 1979, 5003, 2944, 3924, 6912]"
518,4942,"[3583, 2957, 5173, 2566, 2820, 7374, 5286, 5439, 3874, 1014, 6403, 1724, 1785, 4986, 3146, 3168, 7084, 602, 5986, 3620, 3205, 5021, 2537, 3896, 7136, 5542, 7318]"
519,79414,"[6091, 1031, 3116, 5533]"
520,13265,"[797, 5130, 5766, 2607, 7234, 4851, 2570, 1059]"
521,42173,"[2816, 3267, 1129, 352, 1396, 7289, 3916, 3574, 5413, 503, 4746, 2369, 568, 641]"
522,1617,"[5885, 2482, 2133, 3924, 2414, 5975, 3208, 2601, 2274, 4372, 1574, 5055, 1008, 3477, 5274, 2860, 5287, 3859, 62, 7103, 6198, 3895, 4957, 7124, 1994, 1937, 6645, 1344, 1991, 2836, 6943, 2523, 5266, 7129, 5537, 5876, 4836, 5678, 158, 1185, 6822, 6437, 6091, 3325, 146, 6085, 2590, 5419, 5820, 6830, 5223, 794, 1944, 286, 3759, 4006, 3082, 5375, 5601, 1171, 4236, 7349, 4991, 2660, 3769, 1187, 7318, 4163, 3509, 2925, 6519, 4337, 1880, 4333, 6967, 2649, 5648, 2894, 5052, 5442, 5045]"
523,56370,"[2336, 2964, 3625, 6733]"
524,55158,"[2629, 6796, 6366, 5261]"
525,415,"[1749, 1074, 4471, 5798, 1013, 475, 1350, 733, 4747, 3686, 3315, 2775, 3979, 5276, 250, 2524, 3672, 5003, 5774, 4936, 1514, 484, 4598, 4359, 1209, 180, 6414, 3724, 2480, 2188, 6904, 1876, 2139, 2920, 2552, 2491, 1750, 5373, 4178, 4287, 2657, 409, 1332, 1647, 741, 300, 3406, 5717, 4914, 5071, 1581, 4532, 196, 5144, 3025, 2875, 3952, 6140, 5319, 6628, 413, 206, 3819, 6795, 65, 6086, 1136, 1066, 1583, 6898, 5505, 3477, 6410, 6915, 3597, 1357, 5558, 4865, 750, 5429, 285, 5052, 6911, 191, 1891, 6192, 896, 1760, 5559, 2859, 2153]"
526,3198,"[5516, 2447, 1745, 2266, 1229, 3512, 6012, 3242, 4060, 1416, 1941, 6619, 7401, 5558, 5722, 5543, 5704, 4926, 4471]"
527,8073,"[6911, 3152, 1226, 6822, 3502, 6391, 3551, 1976, 1193, 455, 6194, 4832, 1581, 3509, 2305, 3264, 1216, 6405, 2249, 7288, 5336, 5938, 2878, 1769, 7055, 685, 5226, 7269, 6148, 2835]"
528,69263,"[447, 484, 1317, 5336]"
529,3576,"[7328, 7232, 2409, 5179, 5914, 6878, 5755, 6911, 4153, 5319, 1660, 484, 5543, 1647, 7234, 2000, 493, 2679, 4665, 598, 4897, 6592, 503, 6719, 2693, 6694, 5983, 4762, 4127, 4237, 1980, 3193]"
530,15538,"[1063, 4005, 3901, 6345, 5630, 6257, 3368, 5603, 4582, 6724, 6249, 3575, 3307, 5323, 1281, 7052, 1547, 3256, 2244, 5319, 1001, 5257, 1019, 5774]"
531,1635,"[5335, 7066, 2803, 675, 1013, 2279, 658, 3029, 6772, 2482, 6545, 923, 3135, 5924, 5827, 2350, 3301, 3020, 609, 7165, 3047, 2590, 4338, 5584, 2726, 2314, 412, 1618, 5358, 4652, 2428, 4268, 263, 3492, 5076, 5925, 1044, 5658, 3319]"
532,1816,"[6140, 1937, 5755, 5260, 189, 1181, 167, 4733, 6389, 1416, 1098, 5671, 3896, 4795, 4701, 4569, 6091, 1948, 2944, 5885, 7234, 5230, 6904, 1503, 2399, 2782, 3538, 352]"
533,10174,"[558, 6733, 4145, 1990, 3818, 751, 5491, 5256, 5625, 5543, 5452, 1784, 3545, 372, 3924, 3625, 5287, 1761, 6825, 2133, 3560, 6874, 7020, 3291, 619, 1581, 5009, 6904, 3350, 5648, 666, 2419, 238, 6796, 7362, 3502, 4504, 7413, 7287, 5505, 3188, 4061, 4849, 4205, 5700, 158, 4135, 4668]"
534,11885,"[2960, 4110, 6605, 2893, 1540, 6052, 1902, 1222, 6499, 5988, 6618, 5210, 4128, 7215, 5870, 2387, 2524, 1007, 2087, 1601, 6524, 5646, 3476, 6857, 2752, 7113, 2018, 3509, 3683, 2255, 6150, 448, 5502]"
535,45258,"[6733, 4859, 1163, 460, 2964, 4063, 3415]"
536,1535,"[1157, 1252, 3666, 4845, 7020, 405, 3386, 466, 3839, 4229, 4892, 7030, 4473, 6915, 4668, 4563, 2735, 3924, 3842, 2673, 2551, 3193, 189, 3472, 658, 1226, 4208, 2835, 5920, 3125, 1179, 4829, 6437, 7318, 5890, 1343, 1784, 4759, 6830, 3859, 3512, 3502, 2133, 3122, 5305, 6196, 7338, 1503, 3509, 1979, 4392, 6665, 1191, 1193, 1937, 5287, 7124, 484, 5533, 5957]"
537,45687,"[1806, 1281, 2679, 2562, 6194, 831, 3397, 6389, 6717, 7308]"
538,54249,"[1646, 6099, 7129, 5559, 5956, 4695, 5876]"
539,38632,"[5712, 6295, 6888, 6874, 4997, 2893, 427, 1744, 2633, 4859, 4657]"
540,870,"[3728, 7173, 2267, 1416, 5118, 1401, 1496, 6450, 2883, 641, 7108, 1647, 7268, 6074, 2552, 2274, 7335, 3193, 3856, 3238, 88, 6259, 1640, 1646, 1229, 484, 2803, 550, 4991, 5101, 6911, 2881, 3924, 3344, 602, 1514, 5878, 3307, 3154, 2150, 6861, 3622, 2280, 7257, 433, 6819, 3329]"
541,396,"[4812, 2189, 1401, 4212, 5558, 3859, 285, 4486, 5937, 2679, 6156, 6148, 5911, 3396, 7401, 1874, 3242, 4359, 4197, 6062, 6592, 5890, 614, 5647, 6613, 5266, 3122, 3839, 5404, 3419, 4471, 5720, 1350, 3158, 3509, 6252, 5704, 6064, 5653, 7066, 3080, 6868, 7124, 5350, 3057, 3020, 5519, 3620, 994, 5010, 7005, 3935, 1581, 1649, 6353, 1787, 849, 3833, 88, 410, 1996, 5920, 4687, 5305, 5042, 3150, 4163, 6724, 62, 3377, 2267, 1191, 3924, 1681, 3044, 5918, 2770, 5319, 3323, 194, 5101, 255, 4563, 4762, 65, 4319, 3309, 5914, 5092, 2970, 3350, 6619, 5648, 4392, 2280, 1569, 1419, 6069, 4988, 3592, 2883, 5734, 6503, 6355]"
542,10146,"[4337, 665, 4695, 6142, 5885, 2883, 6086, 2673, 1559, 5223, 500, 4889, 3118, 4569, 4114, 5592, 2860, 6646, 4208, 1267, 7338, 6830, 5625, 194, 4845, 405, 5798, 4926, 2667, 7379, 6992, 1157, 3512, 5537, 1953, 1942]"
543,22089,"[2139, 741, 2254, 5585, 2169, 5310, 3779, 6047, 4969, 6018, 4859, 4289, 3516, 6532, 837]"
544,68541,"[5717, 6922, 6604, 4613, 1225, 2755]"
545,13984,"[6404, 2679, 1401, 5413, 2747, 6796, 5256, 4090, 5860, 6753, 3034, 4262, 2660, 5819, 5647, 2775, 6068, 177, 451, 2419, 5465, 5712, 4103, 3415, 3989, 6578, 805, 1916, 5559, 206, 1978, 4212, 1317, 1744, 4801, 5671, 5479, 721, 2893, 3414, 5717, 6792]"
546,4271,"[3213, 5914, 4936, 3592, 5601, 665, 5399, 3502, 4563, 4829, 1503, 5480, 4598, 2673, 65, 6683, 4172, 1848, 5900, 920, 5281, 2755, 6397, 3193, 4681, 1343, 2586, 3895, 3512, 5290, 1416, 734, 2875, 50, 5691, 1193, 701, 2551, 6148, 6967, 4365, 6281, 3082, 1942, 4991, 675, 6578, 5935, 5796, 4762, 5722, 2266, 4649, 2279, 2327, 484, 2433, 3057, 4114, 5003, 5045, 3493, 727, 2835]"
547,83177,"[2435, 4749, 154, 7328, 6651]"
548,19361,"[6615, 1521, 1066, 5266, 4668, 131, 7176, 5045, 4762, 4083, 1350, 4359, 158, 2465, 3812, 7055]"
549,10716,"[5957, 5918, 3666, 6814, 7192, 6898, 4486, 407, 3760, 4336, 6780, 2782, 6549, 1074, 4471, 1295, 3600, 2835, 5955, 5101, 5490, 2857, 1416, 3644]"
550,10674,"[5571, 7005, 1226, 3086, 6371, 138, 2189, 2025, 1917, 1953, 5161, 2157, 5470, 6651, 5021, 5553, 5117, 1281, 840, 5505, 6112, 1749, 1514, 5293, 3493, 1928, 3935, 1646, 4340, 1180, 2552, 2975]"
551,6242,"[3895, 2752, 713, 2415, 4804, 1332, 1224, 346, 4231, 3600, 6104, 7173, 1281, 986, 5102, 5784, 3937, 2419, 3213, 4337, 3020, 5786, 3522, 6732, 1188, 4936, 3907, 4178, 2762, 138, 6822, 2753, 5003, 2049, 122, 1864, 609, 4131, 3450, 4137, 2565, 2074, 5377, 4989, 111, 7328, 3960, 1251, 4459, 4852, 4957, 6148, 658, 2265, 1883, 1760, 6291, 4123, 3812, 399, 1399, 6898, 5289, 5045, 798, 2878, 5255, 7314, 5646, 4775, 1168, 6777, 5911, 6112, 4823, 3666]"
552,15952,"[6074, 2157, 138, 5377, 5918, 3064, 6740, 484, 1488, 2775, 4759, 2735, 5707, 2465, 2679, 1978, 5230]"
553,3893,"[5350, 7298, 5755, 2484, 3493, 6545, 728, 7328, 6360, 5003, 4693, 5702, 896, 6767, 123, 3866, 1187, 1388, 4859, 3029, 6386, 1395, 730, 2874, 4733, 2419, 1063, 5144, 6984, 2860, 2074, 6192, 405, 5914, 5720, 3672, 149, 805, 1525, 263, 101, 5042, 5876, 4505, 5891, 3787, 1181, 1647, 2679, 530, 2726, 6578, 2240, 4603, 4762, 6201, 6103, 2368, 4044, 493, 4528, 484, 7401, 829]"
554,30563,"[4801, 180, 5176, 7381, 378, 4768, 1129, 2562, 3866, 6164, 6609]"
555,24853,"[2419, 484, 1401, 2632, 5691, 1433, 7349, 3924, 7413, 2877, 4695, 5849, 6450, 7328, 2700, 805, 4135, 4988]"
556,7573,"[5466, 6480, 3086, 1451, 3583, 5754, 4687, 3146, 2116, 6893, 5571, 2820]"
557,19916,"[4137, 6861, 6375, 6718, 6904, 3562, 1749, 4762, 3859, 158, 7173, 3291, 1185, 7174, 4687]"
558,2137,"[2069, 6888, 1390, 4505, 1801, 5849, 2018, 4564, 5819, 7379, 1697, 2875, 4263, 558, 2754, 4117, 2778, 7072, 1461, 3311, 7118, 5230, 3247, 491, 5256, 2419, 3851, 7065, 1183, 4603, 4700, 1507, 5707, 5505, 6252, 998, 4135, 4369, 6404, 5583, 2246, 586, 5700, 2025, 475, 5413, 4954, 5717, 4422, 6683, 4952, 666, 6029, 5914, 3974, 4504, 6257, 450, 7326, 5796, 2042, 2403, 6796, 6874, 3501, 3502, 6915, 6614, 4889, 2650, 6194, 7055, 3302, 4991, 5465, 818, 1179, 4145, 3208, 4314, 685, 5055, 4370, 1168, 1130, 7289, 3445, 6046, 5159, 3377, 4523, 3050, 6911, 5399, 2239, 6217, 6876, 6380, 5482, 57, 3779, 2563, 6578, 678, 1353, 1111, 5653, 4459, 5336, 3162, 352, 1416]"
